utm_campaign,push_impressions,utm_visited
17mar_MP_1_Past_PHARMA_xFOOD_viewed_B,0,1
21Feb_WA_EA,0,1
21Feb_WA_xxRetry,0,2
22437859191,0,36
22Mar_MP_IBNOD,492,0
22Mar_WA_IBNOD,0,18
22March_MP_1_xxALL,0,1
26Jan_WA_SKU_A_xxSKU,0,1
26March_MP_23_xxGen,0,2
27March_MP_25_xxGen,0,1
27Sep_WA_Utility_Sale_xxALL,0,1
28Mar_WA_xxALL,0,19
28March_MP_2_xxALL,0,1
28March_MP_5_xxALL,0,2
28March_MP_5_xxSDD,0,1
28March_MP_7_xxALL,0,1
28March_MP_9_xxALL,0,2
28March_SMS_xxGEN,0,1
29Mar_WA_RBNOD,0,11
29Mar_WA_xxALL,0,4
29March_MP_2_xxALL,0,1
29March_MP_5_xxALL,0,2
30March_MP_12_XTOYS,0,3
30March_MP_1_xxABC,0,1
31Aug_WA_Reorder_Reminder,0,1
31March_MP_1_xxALL,0,2
31March_MP_2_xxALL,0,4
31March_MP_3_xxALL,0,3
31March_MP_4_xxALL,1,1
31March_MP_5_xxAFF,0,2
31_march_WetFood,0,6
31_march_food_pdp,0,49
AHS+Prescription+Generated,0,1
AppRT_Android_All,0,157
App_Install_Clinic,0,1
BLR_Charged_Supercash_New_Cx,192,0
BrandMarketing_SaleCallout_MIX_Video_TrafficGoogleLPViews_MOF_RoInd,0,316
BrandMarketing_Seasonal_ACQ_Traff_MIX_TOF_Ind,0,2
CM_Short_MIX_PMax_Dog-HomeMeals-Launch-Blr_BOF_QComm,0,11
CatMkt_Short_MIX_PerfMax_Signature_BOF_RoInd,0,35
Clinic+Abandoned+Cart+Journey,0,2
ClinicDropOffJourney,68,0
DSA_AllProducts_TROAS,0,195
Day3_Henlo_Sampling_18mar_Push,15,0
Day5_Henlo_Sampling_18mar_WA,0,1
Day6_Henlo_Sampling_18mar_Push,15,0
Day7_Henlo_Sampling_18mar_Push,23,0
Food_DemandGen_Products,0,130
IBNODJourney,345,2
M1Journey,94,1
M1PV,116,1
Msg1,127,0
N2B10KMRadiusCustomers_Traffic,0,14
NF_DemandGen_Products,0,188
PMax_SeniorPets_TROAS_SDD,0,127
PerfMarketing_BAU_ACQ_DemandGen_AllCategories_BOF_Ind,0,20
PerfMarketing_BAU_ACQ_PerfMax_NonFood_BOF_RoInd,0,213
PerfMarketing_BAU_ACQ_RT_Web_BOF_Ind,0,169
PerfMarketing_BAU_ACQ_Sales_MetaAllCategories_BOF_Ind,0,264
PerfMarketing_BAU_ACQ_Search_Brand_BOF_QComm,0,4
PerfMarketing_BAU_ACQ_Search_Brand_BOF_RoInd,0,9
PerfMarketing_BAU_ACQ_Search_GenericFood_BOF_QComm,0,1
PerfMarketing_BAU_ACQ_Search_GenericFood_BOF_RoInd,0,6
PerfMarketing_BAU_ACQ_Search_GenericNonFood_BOF_QComm,0,3
PerfMarketing_BAU_ACQ_Search_GenericNonFood_BOF_RoInd,0,40
PerfMarketing_BAU_ACQ_Search_GenericPharma_BOF_QComm,0,8
PerfMarketing_BAU_ACQ_Search_GenericPharma_BOF_RoInd,0,3
PerfMarketing_BAU_ACQ_Search_GenericPharma_BOF_SDD,0,5
PerfMarketing_BAU_ACQ_Search_PartnerFood_BOF_QComm,0,2
PerfMarketing_BAU_ACQ_Search_PartnerFood_BOF_RoInd,0,9
PerfMarketing_BAU_ACQ_Search_PartnerNonFood_BOF_RoInd,0,2
PerfMarketing_BAU_ACQ_Search_PharmaPartner_BOF_RoInd,0,7
PerfMarketing_BAU_ACQ_Search_PharmaPartner_BOF_SDD,0,3
PerfMarketing_BAU_ACQ_Shopping_FoodDog_BOF_RoInd,0,2
PerfMarketing_BAU_ACQ_Shopping_LifestyleAll_BOF_RoInd,0,4
PerfMarketing_BAU_ACQ_Shopping_PharmacyAll_BOF_RoInd,0,3
PerfMarketing_BAU_ACQ_Standard_Ac,0,1
PerfMarketing_BAU_ACQ_Standard_ActivityBas,0,1
PerfMarketing_BAU_ACQ_Standard_ActivityBasedAndroid_BOF_Ind,0,300
PerfMarketing_BAU_ACQ_Standard_ActivityBasedDCOAndroid_BOF_Ind,0,10763
PerfMarketing_BAU_ACQ_Standard_CancelledCustomersAndroidApp_BOF_Ind,0,20
PerfMarketing_BAU_ACQ_Standard_NonTransactorsAndroidApp_BOF_Ind,0,189
PerfMarketing_BAU_MIX_DemandGen_RTAllCategories_BOF_Ind,0,119
PerfMarketing_BAU_MIX_Sales_AcqRm_BOF_QComm,0,36
PerfMarketing_BAU_REP_AppEng_AndroidInactiveCust_BOF_RoInd,0,2486
PerfMarketing_BAU_REP_DemandGen_RMAllCategories_BOF_Ind,0,119
PerfMarketing_BAU_REP_Search_Brand_BOF_QComm,0,2
PerfMarketing_BAU_REP_Search_Brand_BOF_RoInd,0,36
PerfMarketing_BAU_REP_Search_Competitors_BOF_Ind,0,4
PerfMarketing_BAU_REP_Search_GenericFood_BOF_QComm,0,7
PerfMarketing_BAU_REP_Search_GenericFood_BOF_RoInd,0,41
PerfMarketing_BAU_REP_Search_GenericNonFood_BOF_QComm,0,8
PerfMarketing_BAU_REP_Search_GenericPharma_BOF_QComm,0,7
PerfMarketing_BAU_REP_Search_GenericPharma_BOF_RoInd,0,25
PerfMarketing_BAU_REP_Search_GenericPharma_BOF_SDD,0,11
PerfMarketing_BAU_REP_Search_PartnerFood_BOF_QComm,0,6
PerfMarketing_BAU_REP_Search_PartnerFood_BOF_RoInd,0,60
PerfMarketing_BAU_REP_Search_PharmaPartner_BOF_QComm,0,6
PerfMarketing_BAU_REP_Search_PharmaPartner_BOF_RoInd,0,18
PerfMarketing_BAU_REP_Search_PharmaPartner_BOF_SDD,0,6
PerfMarketing_BAU_REP_Shopping_FoodCat_BOF_RoInd,0,1
PerfMarketing_BAU_REP_Shopping_LifestyleAll_BOF_RoInd,0,1
PerfMarketing_BAU_REP_Standard_ActivityBasedDCOAndroid_BOF_Ind,0,1194
PerfMarketing_BAU_REP_Standard_BFAndroidApp_BOF_Ind,0,129
PerfMarketing_BAU_REP_Standard_BFAndroid_BOF_Ind,0,42
PerfMarketing_BAU_REP_Standard_LostLapsersActivityBasedDCOAndroid_BOF_Ind,0,176
PerfMarketing_BAU_REP_Standard_LostLapsersAndroidApp_BOF_Ind,0,39
PerfMarketing_BAU_REP_Standard_LostLapsersAndroid_BOF_Ind,0,27
PerfMarketing_BAU_REP_Standard_M1AndroidApp_BOF_Ind,0,67
PerfMarketing_BAU_REP_Standard_M1Android_BOF_Ind,0,62
PerfMarketing_BAU_REP_Standard_M2PlusM3AndroidApp_BOF_Ind,0,19
PerfMarketing_BAU_REP_Standard_M2PlusM3Android_BOF_Ind,0,93
PerfMarketing_BAU_REP_Standard_RecentLapsersAndroidApp_BOF_Ind,0,134
PerfMarketing_BAU_REP_Standard_RecentLapsersAndroid_B,0,2
PerfMarketing_BAU_REP_Standard_RecentLapsersAndroid_BOF_Ind,0,120
PerfMarketing_SaleCallout_ACQ_PerfMax_WTF26Flighted_BOF_Ind,0,34
PerfMarketing_SaleCallout_MIX_PerfMax_WTF26_BOF_Ind,0,527
PerfMarketing_SaleCallout_MIX_PerfMax_WTF26_BOF_QComm,0,32
PerfMarketing_SaleCallout_MIX_Sales_WTF26_BOF_Ind,0,623
PerfMax_CatProducts_TROAS,0,109
PerfMax_CatProducts_TROAS_NewCust,0,39
PerfMax_DogFood_TROAS,0,341
PerfMax_DogFood_TROAS_NewCust,0,29
PerfMax_Farmina_Products_TROAS,0,39
PerfMax_Healthcare_BFRD_TCPA,0,2
PerfMax_Healthcare_KLYN_TCPA,0,1
PerfMax_Healthcare_KORA_TCPA,0,1
PerfMax_NonFood_Products,0,216
PerfMax_PetProduct_NewCust_TROAS,0,405
PerfMax_Premium_Products,0,220
PerfMax_RC_Products,0,353
Perfmax_Henlo_Products,0,10
ST2GETHER15,0,5
ST_Pharma_DemandGen,0,150
Search_HealthCare_Grooming_MaxConv,0,4
Search_Healthcare_Diagnostics_TCPA,0,3
Search_Healthcare_KORA_Services_TCPA,0,3
Search_Healthcare_Queries_TCPA,0,4
Search_Healthcare_Services_TopIS_CPM,0,7
Supertails_Brand_TROAS,0,1
UCJ,0,2
VIZURY_INTELLIBID_PerfMarketing_BAU_ACQ_Standard_WebUA_Ind,0,7
VIZURY_INTELLIBID_PerfMarketing_BAU_REP_Standard_AndroidAppREM_Ind,0,15
VIZURY_INTELLIBID_PerfMarketing_BAU_REP_Standard_WebREM_Ind,0,1
WebRT_Clinic,0,20
block_id_24_neel,0,1
block_id_34_neel,0,2
block_id_5_mira_v2,0,2
fb4a,0,475
ibnod_collection_viewed_23mar,0,2
ibnod_product_viewed_23mar,0,13
ig4a,0,975
referralcandy_82611_1639479322,0,9
sag_organic,0,7321
sangria_organic,0,4
