utm_campaign,push_impressions,utm_visited
11Apr_MP_1_xxSDD,12326,52
11Apr_MP_2_30mns_xxGen,4926,16
11Apr_MP_2_xxALL,176995,861
11Apr_MP_2_xxSDD,11236,32
11April_SMS_1_xxGEN,0,4
11April_SMS_2_Lapse_xxxxA,0,1
11April_SMS_3_Lapse_xxxxB,0,1
11April_SMS_4_Lapse_xxxxC,0,9
11April_SMS_5_RBNOD,0,40
11apr_wa_30min_bclub,0,32
11apr_wa_30min_snacktime,0,84
120231826656270518,0,1
120233323245190518,0,5
120241608920390518,0,9
120241790677430518,0,7
12Apr_MP_1_xxSDD,1,0
12Mar_MP1_ALL,216,3
1769839542,0,1
1770894480,0,2
1771501863,0,1
1772845356,0,411
1772846825,0,119
1772846916,0,5
1772847017,0,2
1772847252,0,2
1772847341,0,11
1772847421,0,22
1772847592,0,45
1772847784,0,6
1772847854,0,2
1772848012,0,6
1772848125,0,93
1772848260,0,59
1772848341,0,9
1772848439,0,85
1772848533,0,18
1772848614,0,12
1772848696,0,12
1772848764,0,5
1772848840,0,12
19Feb_Email_Past_PHARM_xFOOD_viewed,0,1
21Feb_MP_2_Past_PHARM_xFOOD,11984,45
21Feb_MP_2_Past_PHARM_xFOOD_viewed,716,5
21Feb_WA_EA_Reply_Button,0,2
22Mar_MP_IBNOD,375,0
22Mar_WA_IBNOD,0,10
24Jan_WA_xHDFC,0,1
250%20coupon%20code,0,1
28Mar_WA_xxALL,0,3
29Mar_WA_RBNOD,0,4
29March_MP_5_xxALL,0,2
31Aug_WA_Reorder_Reminder,0,3
31_march_food_pdp,0,3
BLR_Charged_Supercash_New_Cx,234,1
BrandMarketing_SaleCallout_MIX_Video_TrafficGoogleLPViews_MOF_RoInd,0,102
CM_Short_MIX_PMax_Dog-HomeMeals-Launch-Blr_BOF_QComm,0,10
CatMkt_Short_MIX_PerfMax_Signature_BOF_RoInd,0,81
ClinicDropOffJourney,81,0
D0_Drools_Sampling_2apr_Push,6,0
DSA_AllProducts_TROAS,0,151
DSA_Clinic_TCPA,0,1
Day10_Henlo_Sampling_18mar_WA,0,3
Day3_Drools_Sampling_2apr_push,3,0
Day3_Henlo_Sampling_18mar_Push,12,0
Day6_Henlo_Sampling_18mar_Push,7,0
Day7_Henlo_Sampling_18mar_Push,13,0
Food_DemandGen_Products,0,324
IBNODJourney,292,3
M1Journey,43,1
M1PV,68,1
Msg1,59,0
NF_DemandGen_Products,0,215
PMax_SeniorPets_TROAS_SDD,0,178
PerfMark,0,1
PerfMarketing_BAU_ACQ_PerfMax_NonFood_BOF_RoInd,0,44
PerfMarketing_BAU_ACQ_RT_Web_BOF_Ind,0,1
PerfMarketing_BAU_ACQ_Sales_MetaAllCategories_BOF_Ind,0,346
PerfMarketing_BAU_ACQ_Sales_MetaRTAllCategories_BOF_Ind,0,319
PerfMarketing_BAU_ACQ_Search_Brand_BOF_QComm,0,2
PerfMarketing_BAU_ACQ_Search_Brand_BOF_RoInd,0,3
PerfMarketing_BAU_ACQ_Search_Competitors_BOF_RoInd,0,3
PerfMarketing_BAU_ACQ_Search_GenericFood_BOF_QComm,0,6
PerfMarketing_BAU_ACQ_Search_GenericFood_BOF_RoInd,0,5
PerfMarketing_BAU_ACQ_Search_GenericNonFood_BOF_RoInd,0,55
PerfMarketing_BAU_ACQ_Search_GenericPharma_BOF_QComm,0,2
PerfMarketing_BAU_ACQ_Search_GenericPharma_BOF_RoInd,0,17
PerfMarketing_BAU_ACQ_Search_GenericPharma_BOF_SDD,0,8
PerfMarketing_BAU_ACQ_Search_PartnerFood_BOF_QComm,0,14
PerfMarketing_BAU_ACQ_Search_PartnerFood_BOF_RoInd,0,15
PerfMarketing_BAU_ACQ_Search_PharmaPartner_BOF_RoInd,0,4
PerfMarketing_BAU_ACQ_Shopping_FoodCat_BOF_QComm,0,1
PerfMarketing_BAU_ACQ_Shopping_FoodCat_BOF_RoInd,0,1
PerfMarketing_BAU_ACQ_Shopping_LifestyleAll_BOF_QComm,0,3
PerfMarketing_BAU_ACQ_Shopping_LifestyleAll_BOF_RoInd,0,1
PerfMarketing_BAU_ACQ_Shopping_PharmacyAll_BOF_RoInd,0,2
PerfMarketing_BAU_ACQ_Standard_ActivityBasedAndroid_BOF,0,1
PerfMarketing_BAU_ACQ_Standard_ActivityBasedAndroid_BOF_Ind,0,229
PerfMarketing_BAU_ACQ_Standard_ActivityBasedDCOAndroid_BOF_Ind,0,7176
PerfMarketing_BAU_ACQ_Standard_NonTransactorsAndroidApp_BOF_Ind,0,3
PerfMarketing_BAU_MIX_DemandGen_RTAllCategories_BOF_Ind,0,35
PerfMarketing_BAU_MIX_Sales_AcqRm_BOF_QComm,0,40
PerfMarketing_BAU_REP_AppEng_AndroidInactiveCust_BOF_RoInd,0,2284
PerfMarketing_BAU_REP_DemandGen_RMAllCategories_BOF_Ind,0,32
PerfMarketing_BAU_REP_Sales_MetaRMAllCategories_BOF_Ind,0,10
PerfMarketing_BAU_REP_Search_Brand_BOF_QComm,0,10
PerfMarketing_BAU_REP_Search_Brand_BOF_RoInd,0,16
PerfMarketing_BAU_REP_Search_Competitors_BOF_Ind,0,7
PerfMarketing_BAU_REP_Search_GenericFood_BOF_QComm,0,28
PerfMarketing_BAU_REP_Search_GenericFood_BOF_RoInd,0,35
PerfMarketing_BAU_REP_Search_GenericNonFood_BOF_QComm,0,18
PerfMarketing_BAU_REP_Search_GenericPharma_BOF_QComm,0,31
PerfMarketing_BAU_REP_Search_GenericPharma_BOF_RoInd,0,16
PerfMarketing_BAU_REP_Search_PartnerFood_BOF_QComm,0,14
PerfMarketing_BAU_REP_Search_PartnerFood_BOF_RoInd,0,50
PerfMarketing_BAU_REP_Search_PharmaPartner_BOF_RoInd,0,13
PerfMarketing_BAU_REP_Search_PharmaPartner_BOF_SDD,0,2
PerfMarketing_BAU_REP_Shopping_FoodDog_BOF_RoInd,0,1
PerfMarketing_BAU_REP_Shopping_LifestyleAll_BOF_QComm,0,2
PerfMarketing_BAU_REP_Standard_ActivityBasedDCOAndroid_BOF_Ind,0,1081
PerfMarketing_BAU_REP_Standard_BFAndroid_BOF_Ind,0,8
PerfMarketing_BAU_REP_Standard_LostLapsersActivityBasedDCOAndroid_BOF_Ind,0,90
PerfMarketing_BAU_REP_Standard_LostLapsersAndroidApp_BOF_Ind,0,1
PerfMarketing_BAU_REP_Standard_LostLapsersAndroid_BOF_Ind,0,6
PerfMarketing_BAU_REP_Standard_M0Android_BOF_Ind,0,21
PerfMarketing_BAU_REP_Standard_M1AndroidApp_BOF_Ind,0,1
PerfMarketing_BAU_REP_Standard_M1Android_BOF_Ind,0,97
PerfMarketing_BAU_REP_Standard_M2PlusM3Android_BOF_Ind,0,75
PerfMarketing_BAU_REP_Standard_RecentLapsersAndroidApp_BOF_Ind,0,1
PerfMarketing_BAU_REP_Standard_RecentLapsersAndroid_BOF_Ind,0,15
PerfMarketing_SaleCallout_MIX_PerfMax_WTF26_BOF_QComm,0,72
PerfMarketing_SaleCallout_MIX_Sales_WTF26_BOF_Ind,0,9
PerfMax_CatProducts_TROAS,0,178
PerfMax_CatProducts_TROAS_NewCust,0,284
PerfMax_DogFood_TROAS,0,166
PerfMax_DogFood_TROAS_NewCust,0,25
PerfMax_Farmina_Products_TROAS,0,49
PerfMax_Healthcare_BFRD_TCPA,0,2
PerfMax_NonFood_Products,0,115
PerfMax_PetProduct_NewCust_TROAS,0,112
PerfMax_Premium_Products,0,116
PerfMax_RC_Products,0,199
Perfmax_Henlo_Products,0,10
ST2GETHER15,0,1
ST_Pharma_DemandGen,0,80
Search_HealthCare_Grooming_MaxConv,0,6
Search_HealthCare_Reproduction_MaxConv,0,1
Search_Healthcare_Brand_TopIS_CPM,0,1
Search_Healthcare_Queries_TCPA,0,6
Search_Healthcare_Services_TopIS_CPM,0,5
Supertails+RT,0,2
UCJ,0,3
VIZURY_INTELLIBID_PerfMarketing_BAU_ACQ_Standard_WebUA_Ind,0,7
VIZURY_INTELLIBID_PerfMarketing_BAU_REP_Standard_AndroidAppREM_Ind,0,25
block_id_24_mira,0,1
block_id_24_neel,0,3
block_id_29_neel,0,1
block_id_34_neel,0,3
fb4a,0,109
ibnod_collection_viewed_23mar,0,6
ibnod_product_viewed_23mar,0,8
ig4a,0,675
sag_organic,0,6491
sangria_organic,0,4
