utm_campaign,push_impressions,utm_visited
26March_MP_11_Grooming,1165,5
26March_MP_12_xTOYS,760,4
26March_MP_12_xxTOYS,456,2
26March_MP_13_TREAT,489,4
26March_MP_13_Treat,617,1
26March_MP_14_Deworming,1773,19
26March_MP_14_xxCLH,455,4
26March_MP_15_Deworming,2182,12
26March_MP_15_XTICK,804,6
26March_MP_16_Supplement,1397,7
26March_MP_16_XTICK,973,4
26March_MP_17_Bowls,191,1
26March_MP_17_Supplement,1790,9
26March_MP_18_Bowls,227,0
26March_MP_18_Clothing,893,4
26March_MP_19_Clothing,1073,4
26March_MP_19_xSKIN,895,6
26March_MP_1_Clinic_xxxKR,915,9
26March_MP_1_KK_BRAND,2546,12
26March_MP_1_xxABC,26276,186
26March_MP_20_Cardiac,60,1
26March_MP_20_xxBMT,189,1
26March_MP_21_Digestive,20,0
26March_MP_21_XSKIN,1104,3
26March_MP_22_Cardiac,74,1
26March_MP_22_LIVER,42,0
26March_MP_23_Digestive,20,0
26March_MP_23_xxCLH,507,3
26March_MP_23_xxGen,105961,554
26March_MP_24_LIVER,51,0
26March_MP_24_xxBMT,276,1
26March_MP_25_xxGen,99409,548
26March_MP_2_Toys_xxxNF,12176,80
26March_MP_2_xxPD,5733,25
26March_MP_2_xxxPD,4013,20
26March_MP_30min_opening_xxxall,13173,58
26March_MP_3_Skincare_PHARM,12250,48
26March_MP_3_xRECO,10134,48
26March_MP_4_Petstar_BRAND,2297,9
26March_MP_4_xxAFF,9375,29
26March_MP_4_xxSKU,8207,33
26March_MP_5_Cardiac_PHARM,269,2
26March_MP_5_xxAFF,11073,45
26March_MP_5_xxSKU,6494,23
26March_MP_6_KIDNEY,85,2
26March_MP_6_Kidney,98,0
26March_MP_6_RC_BRAND,4112,24
26March_MP_7_BMT_xxxNF,7566,32
26March_MP_7_JOINT,175,0
26March_MP_7_XJOINT,183,1
26March_MP_8_LITTER,1726,7
26March_MP_8_Pedigree_BRAND,7095,38
26March_MP_9_xxxDF,4909,17
27March_MP_1_xxABC,2,0
27March_MP_24_xxGen,8,0
27March_MP_25_xxGen,8,0
27March_Wa_Clinic_Launch_xxxKR,0,11
28Feb_Email_holi_sale,0,2
28March_MP_1_30mns_xxGEN,1,0
28March_MP_4_xxALL,1,0
28March_MP_5_xxALL,1,0
30Nov_WA_HDW_xxGEN,0,1
AppRT_Android_All,0,90
BLR_Charged_Supercash_New_Cx,213,1
BrandMarketing_SaleCallout_MIX_Video_TrafficGoogleLPViews_MOF_RoInd,0,121
BrandMarketing_Seasonal_ACQ_Traff_MIX_TOF_Ind,0,1
CM_Short_MIX_PMax_Dog-HomeMeals-Launch-Blr_BOF_QComm,0,4
CatMkt_Short_MIX_PerfMax_Signature_BOF_RoInd,0,48
ClinicDropOffJourney,47,1
DSA_AllProducts_TROAS,0,181
DSA_Clinic_TCPA,0,1
Day3_Henlo_Sampling_18mar_Push,16,0
Day5_Henlo_Sampling_18mar_WA,0,1
Day6_Henlo_Sampling_18mar_Push,28,0
Day7_Henlo_Sampling_18mar_Push,1,0
Display_Healthcare_RT,0,5
Food_DemandGen_Products,0,292
IBNODJourney,339,4
Journey,1,0
M1Journey,21,0
M1PV,64,0
Msg1,23,0
N2B10KMRadiusCustomers_Traffic,0,10
NF_DemandGen_Products,0,299
PMax_SeniorPets_TROAS_SDD,0,116
PerfMarketing_BAU_ACQ_DemandGen_AllCategories_BOF_Ind,0,207
PerfMarketing_BAU_ACQ_PerfMax_NonFood_BOF_RoInd,0,66
PerfMarketing_BAU_ACQ_RT_Web_BOF_Ind_30-90D_Minus_D30_Purchase,0,5
PerfMarketing_BAU_ACQ_RT_Web_BOF_Ind_30D_ATC_No_Purchase,0,59
PerfMarketing_BAU_ACQ_RT_Web_BOF_Ind_30D_No_ATC,0,13
PerfMarketing_BAU_ACQ_RT_Web_BOF_Ind_30D_No_Product_Viewed,0,79
PerfMarketing_BAU_ACQ_Sales_MetaAllCategories_BOF_Ind,0,229
PerfMarketing_BAU_ACQ_Sales_MetaRTAllCategories_BOF_Ind,0,157
PerfMarketing_BAU_ACQ_Search_Brand_BOF_QComm,0,1
PerfMarketing_BAU_ACQ_Search_Brand_BOF_RoInd,0,7
PerfMarketing_BAU_ACQ_Search_Competitors_BOF_RoInd,0,2
PerfMarketing_BAU_ACQ_Search_GenericFood_BOF_QComm,0,2
PerfMarketing_BAU_ACQ_Search_GenericFood_BOF_RoInd,0,1
PerfMarketing_BAU_ACQ_Search_GenericNonFood_BOF_QComm,0,2
PerfMarketing_BAU_ACQ_Search_GenericNonFood_BOF_RoInd,0,36
PerfMarketing_BAU_ACQ_Search_GenericPharma_BOF_QComm,0,8
PerfMarketing_BAU_ACQ_Search_GenericPharma_BOF_RoInd,0,5
PerfMarketing_BAU_ACQ_Search_GenericPharma_BOF_SDD,0,1
PerfMarketing_BAU_ACQ_Search_PartnerFood_BOF_QComm,0,3
PerfMarketing_BAU_ACQ_Search_PartnerFood_BOF_RoInd,0,6
PerfMarketing_BAU_ACQ_Search_PartnerNonFood_BOF_QComm,0,1
PerfMarketing_BAU_ACQ_Search_PharmaPartner_BOF_QComm,0,2
PerfMarketing_BAU_ACQ_Search_PharmaPartner_BOF_RoInd,0,3
PerfMarketing_BAU_ACQ_Search_PharmaPartner_BOF_SDD,0,1
PerfMarketing_BAU_ACQ_Shopping_FoodDog_BOF_RoInd,0,1
PerfMarketing_BAU_ACQ_Shopping_LifestyleAll_BOF_RoInd,0,2
PerfMarketing_BAU_ACQ_Shopping_PharmacyAll_BOF_RoInd,0,2
PerfMarketing_BAU_ACQ_Standa,0,1
PerfMarketing_BAU_ACQ_Standard_ActivityBasedAndroid_BOF_Ind,0,516
PerfMarketing_BAU_ACQ_Standard_ActivityBasedDCOAndroid_BOF_Ind,0,10480
PerfMarketing_BAU_ACQ_Standard_CancelledCustomersAndroidApp_BOF_Ind,0,8
PerfMarketing_BAU_ACQ_Standard_NonTransactorsAndroidApp_BOF_Ind,0,444
PerfMarketing_BAU_MIX_DemandGen_RTAllCategories_BOF_Ind,0,2
PerfMarketing_BAU_MIX_Sales_AcqRm_BOF_QComm,0,46
PerfMarketing_BAU_REP_DemandGen_RMAllCategories_BOF_Ind,0,56
PerfMarketing_BAU_REP_Sales_MetaRMAllCategories_BOF_Ind,0,38
PerfMarketing_BAU_REP_Search_Brand_BOF_QComm,0,1
PerfMarketing_BAU_REP_Search_Brand_BOF_RoInd,0,19
PerfMarketing_BAU_REP_Search_Competitors_BOF_Ind,0,4
PerfMarketing_BAU_REP_Search_GenericFood_BOF_QComm,0,10
PerfMarketing_BAU_REP_Search_GenericFood_BOF_RoInd,0,24
PerfMarketing_BAU_REP_Search_GenericNonFood_BOF_QComm,0,7
PerfMarketing_BAU_REP_Search_GenericPharma_BOF_QComm,0,9
PerfMarketing_BAU_REP_Search_GenericPharma_BOF_RoInd,0,20
PerfMarketing_BAU_REP_Search_GenericPharma_BOF_SDD,0,3
PerfMarketing_BAU_REP_Search_PartnerFood_BOF_RoInd,0,43
PerfMarketing_BAU_REP_Search_PharmaPartner_BOF_QComm,0,2
PerfMarketing_BAU_REP_Search_PharmaPartner_BOF_RoInd,0,16
PerfMarketing_BAU_REP_Search_PharmaPartner_BOF_SDD,0,3
PerfMarketing_BAU_REP_Standard_ActivityBasedDCOAndroid_BOF_Ind,0,187
PerfMarketing_BAU_REP_Standard_BFAndroidApp_BOF_Ind,0,110
PerfMarketing_BAU_REP_Standard_BFAndroid_BOF_Ind,0,253
PerfMarketing_BAU_REP_Standard_Los,0,1
PerfMarketing_BAU_REP_Standard_LostLapsersActivityBasedDCOAndroid_BOF_Ind,0,223
PerfMarketing_BAU_REP_Standard_LostLapsersAndroidApp_BOF_Ind,0,36
PerfMarketing_BAU_REP_Standard_LostLapsersAndroid_BOF_Ind,0,57
PerfMarketing_BAU_REP_Standard_M0Android_BOF_Ind,0,2
PerfMarketing_BAU_REP_Standard_M1AndroidApp_BOF_Ind,0,93
PerfMarketing_BAU_REP_Standard_M1Android_BOF_Ind,0,100
PerfMarketing_BAU_REP_Standard_M2PlusM3AndroidApp_BOF_Ind,0,45
PerfMarketing_BAU_REP_Standard_M2PlusM3Android_BOF_Ind,0,151
PerfMarketing_BAU_REP_Standard_RecentLapsersAndroi,0,1
PerfMarketing_BAU_REP_Standard_RecentLapsersAndroidApp_BOF_Ind,0,130
PerfMarketing_BAU_REP_Standard_RecentLapsersAndroid_BOF_Ind,0,299
PerfMarketing_SaleCallout_MIX_Sales_WTF26_BOF_Ind,0,3
PerfMax_CatProducts_TROAS,0,113
PerfMax_CatProducts_TROAS_NewCust,0,38
PerfMax_DogFood_TROAS,0,114
PerfMax_DogFood_TROAS_NewCust,0,22
PerfMax_Farmina_Products_TROAS,0,26
PerfMax_Healthcare_Services_TCPA,0,6
PerfMax_NonFood_Products,0,342
PerfMax_PetProduct_NewCust_TROAS,0,38
PerfMax_Premium_Products,0,107
PerfMax_RC_Products,0,156
Perfmax_Henlo_Products,0,60
ST2GETHER15,0,5
ST_Pharma_DemandGen,0,113
Search_HealthCare_Grooming_MaxConv,0,7
Search_HealthCare_Reproduction_MaxConv,0,4
Search_Healthcare_BNGT_Services_TCPA,0,1
Search_Healthcare_Brand_TopIS_CPM,0,1
Search_Healthcare_Diagnostics_TCPA,0,2
Search_Healthcare_Queries_TCPA,0,4
Search_Healthcare_Services_TopIS_CPM,0,1
UCJ,0,2
VIZURY_INTELLIBID_PerfMarketing_BAU_ACQ_Standard_WebUA_Ind,0,7
VIZURY_INTELLIBID_PerfMarketing_BAU_REP_Standard_AndroidAppREM_Ind,0,29
WebRT_Clinic,0,33
block_id_24_mira,0,1
block_id_24_neel,0,3
block_id_29_neel,0,2
block_id_34_neel,0,1
fb4a,0,486
ibnod_collection_viewed_23mar,0,7
ibnod_product_viewed_23mar,0,13
ig4a,0,1251
sag_organic,0,7041
sangria_organic,0,1
