utm_campaign,push_impressions,utm_visited
PerfMarketing_BAU_ACQ_Search_PartnerFood_BOF_RoInd,0,10
PerfMarketing_BAU_ACQ_Search_PartnerNonFood_BOF_RoInd,0,2
PerfMarketing_BAU_ACQ_Search_PharmaPartner_BOF_QComm,0,1
PerfMarketing_BAU_ACQ_Search_PharmaPartner_BOF_RoInd,0,3
PerfMarketing_BAU_ACQ_Search_PharmaPartner_BOF_SDD,0,1
PerfMarketing_BAU_ACQ_Shopping_FoodCat_BOF_RoInd,0,2
PerfMarketing_BAU_ACQ_Shopping_FoodDog_BOF_RoInd,0,2
PerfMarketing_BAU_ACQ_Shopping_LifestyleAll_BOF_RoInd,0,3
PerfMarketing_BAU_ACQ_Shopping_PharmacyAll_BOF_RoInd,0,7
PerfMarketing_BAU_ACQ_Standard_ActivityBasedAndroid_BOF_Ind,0,375
PerfMarketing_BAU_ACQ_Standard_ActivityBasedDCOAndroid_BOF_Ind,0,10576
PerfMarketing_BAU_ACQ_Standard_CancelledCustomersAndroidApp_BOF_Ind,0,29
PerfMarketing_BAU_ACQ_Standard_NonTransactorsAndroidApp_BOF_Ind,0,130
PerfMarketing_BAU_MIX_DemandGen_RTAllCategories_BOF_Ind,0,30
PerfMarketing_BAU_MIX_Sales_AcqRm_BOF_QComm,0,36
PerfMarketing_BAU_REP_DemandGen_RMAllCategories_BOF_Ind,0,153
PerfMarketing_BAU_REP_Search_Brand_BOF_QComm,0,5
PerfMarketing_BAU_REP_Search_Brand_BOF_RoInd,0,23
PerfMarketing_BAU_REP_Search_Competitors_BOF_Ind,0,4
PerfMarketing_BAU_REP_Search_GenericFood_BOF_QComm,0,4
PerfMarketing_BAU_REP_Search_GenericFood_BOF_RoInd,0,69
PerfMarketing_BAU_REP_Search_GenericNonFood_BOF_QComm,0,5
PerfMarketing_BAU_REP_Search_GenericPharma_BOF_QComm,0,16
PerfMarketing_BAU_REP_Search_GenericPharma_BOF_RoInd,0,29
PerfMarketing_BAU_REP_Search_GenericPharma_BOF_SDD,0,9
PerfMarketing_BAU_REP_Search_PartnerFood_BOF_QComm,0,4
PerfMarketing_BAU_REP_Search_PartnerFood_BOF_RoInd,0,53
PerfMarketing_BAU_REP_Search_PharmaPartner_BOF_QComm,0,4
PerfMarketing_BAU_REP_Search_PharmaPartner_BOF_RoInd,0,25
PerfMarketing_BAU_REP_Search_PharmaPartner_BOF_SDD,0,14
PerfMarketing_BAU_REP_Shopping_LifestyleAll_BOF_RoInd,0,1
PerfMarketing_BAU_REP_Standa,0,2
PerfMarketing_BAU_REP_Standard_ActivityBasedDCOAndroid_BOF_Ind,0,173
PerfMarketing_BAU_REP_Standard_BFAndroidApp_BOF_Ind,0,92
PerfMarketing_BAU_REP_Standard_BFAndroid_BOF_Ind,0,87
PerfMarketing_BAU_REP_Standard_LostLapsersActivityBasedDCOAndroid_BOF_Ind,0,253
PerfMarketing_BAU_REP_Standard_LostLapsersAndroidApp_BOF_Ind,0,44
PerfMarketing_BAU_REP_Standard_LostLapsersAndroid_BOF_Ind,0,55
PerfMarketing_BAU_REP_Standard_M1AndroidApp_BOF_Ind,0,90
PerfMarketing_BAU_REP_Standard_M1Android_BOF_Ind,0,81
PerfMarketing_BAU_REP_Standard_M2PlusM3AndroidApp_BOF_Ind,0,25
PerfMarketing_BAU_REP_Standard_M2PlusM3Android_BOF_Ind,0,96
PerfMarketing_BAU_REP_Standard_RecentLap,0,1
PerfMarketing_BAU_REP_Standard_RecentLapsersAndroidApp_BOF_Ind,0,114
PerfMarketing_BAU_REP_Standard_RecentLapsersAndroid_BOF_Ind,0,208
PerfMarketing_SaleCallout_ACQ_PerfMax_WTF26Flighted_BOF_Ind,0,189
PerfMarketing_SaleCallout_ACQ_PerfMax_WTF26_BOF_Ind,0,88
PerfMarketing_SaleCallout_MIX_PerfMax_WTF26_BOF_Ind,0,535
PerfMarketing_SaleCallout_MIX_Sales_WTF26_BOF_Ind,0,673
PerfMax_CatProducts_TROAS,0,92
PerfMax_CatProducts_TROAS_NewCust,0,37
PerfMax_DogFood_TROAS,0,221
PerfMax_DogFood_TROAS_NewCust,0,18
PerfMax_Farmina_Products_TROAS,0,27
PerfMax_Healthcare_Services_TCPA,0,2
PerfMax_NewCust_Products,0,1
PerfMax_NonFood_Products,0,248
PerfMax_PetProduct_NewCust_TROAS,0,55
PerfMax_Premium_Products,0,45
PerfMax_RC_Products,0,286
Perfmax_Henlo_Products,0,21
ST2GETHER15,0,3
ST_Pharma_DemandGen,0,100
Search_HealthCare_Grooming_MaxConv,0,3
Search_HealthCare_Reproduction_MaxConv,0,3
Search_Healthcare_Brand_TopIS_CPM,0,2
Search_Healthcare_Diagnostics_TCPA,0,2
Search_Healthcare_Queries_TCPA,0,3
Search_Healthcare_Services_TopIS_CPM,0,2
Supertails+Repeat+Purchase+RT,0,1
UCJ,0,5
VIZURY_INTELLIBID_PerfMarketing_BAU_ACQ_Standard_WebUA_Ind,0,7
VIZURY_INTELLIBID_PerfMarketing_BAU_REP_Standard_AndroidAppREM_Ind,0,29
VIZURY_INTELLIBID_PerfMarketing_BAU_REP_Standard_WebREM_Ind,0,2
WebRT_Clinic,0,9
block_id_24_mira,0,1
block_id_24_neel,0,1
block_id_34_neel,0,2
block_id_5_mira_v2,0,1
fb4a,0,516
ibnod_collection_viewed_23mar,0,8
ibnod_product_viewed_23mar,0,9
ibnod_product_viewed_23mar_blr,0,1
ig4a,0,1169
sag_organic,0,8000
sangria_organic,0,1
search_result,0,1
