utm_campaign,push_impressions,utm_visited
29March_MP_2_xxALL,3,0
29March_MP_3_xxALL,3,2
29March_MP_4_xxALL,3,1
29March_MP_5_xxALL,3,0
30March_MP_12_XTOYS,0,1
30March_MP_2_xxALL,3,2
30March_MP_4_xxSKU,3,0
31March_Email_1_LAPSE,0,1
31March_MP_1_xxABC,0,2
31March_MP_1_xxALL,0,2
31March_MP_2_xxALL,0,1
31March_MP_2_xxSDD,0,2
31March_MP_4_xxALL,0,4
31_march_WetFood,0,18
31_march_food_pdp,0,100
AppRT_Android_All,0,210
BLR_Charged_Supercash_New_Cx,180,2
BrandMarketing_SaleCallout_MIX_Video_TrafficGoogleLPViews_MOF_RoInd,0,285
BrandMarketing_Seasonal_ACQ_Traff_MIX_TOF_Ind,0,1
CM_Short_MIX_PMax_Dog-HomeMeals-Launch-Blr_BOF_QComm,0,14
CatMkt_Short_MIX_PerfMax_Signature_BOF_RoInd,0,41
ClinicDropOffJourney,60,0
DSA_AllProducts_TROAS,0,162
DSA_Healthcare_N2B,0,1
Day3_Henlo_Sampling_18mar_Push,39,0
Day6_Henlo_Sampling_18mar_Push,17,0
Day7_Henlo_Sampling_18mar_Push,13,0
Food_DemandGen_Products,0,174
IBNODJourney,337,0
M1Journey,124,1
M1PV,125,1
Msg1,178,0
N2B10KMRadiusCustomers_Traffic,0,10
NF_DemandGen_Products,0,146
PMax_SeniorPets_TROAS_SDD,0,111
PerfMarketing_BAU_ACQ_DemandGen_AllCategories_BOF_Ind,0,25
PerfMarketing_BAU_ACQ_PerfMax_NonFood_BOF_RoInd,0,132
PerfMarketing_BAU_ACQ_RT_Web_BOF_Ind,0,157
PerfMarketing_BAU_ACQ_Sales_MetaAllCategories_BOF_Ind,0,301
PerfMarketing_BAU_ACQ_Search_Brand_BOF_QComm,0,1
PerfMarketing_BAU_ACQ_Search_Brand_BOF_RoInd,0,4
PerfMarketing_BAU_ACQ_Search_Competitors_BOF_RoInd,0,4
PerfMarketing_BAU_ACQ_Search_GenericFood_BOF_RoInd,0,9
PerfMarketing_BAU_ACQ_Search_GenericNonFood_BOF_RoInd,0,38
PerfMarketing_BAU_ACQ_Search_GenericPharma_BOF_QComm,0,3
PerfMarketing_BAU_ACQ_Search_GenericPharma_BOF_RoInd,0,4
PerfMarketing_BAU_ACQ_Search_GenericPharma_BOF_SDD,0,5
PerfMarketing_BAU_ACQ_Search_PartnerFood_BOF_QComm,0,1
PerfMarketing_BAU_ACQ_Search_PartnerFood_BOF_RoInd,0,11
PerfMarketing_BAU_ACQ_Search_PharmaPartner_BOF_RoInd,0,11
PerfMarketing_BAU_ACQ_Search_PharmaPartner_BOF_SDD,0,2
PerfMarketing_BAU_ACQ_Shopping_FoodDog_BOF_QComm,0,1
PerfMarketing_BAU_ACQ_Shopping_FoodDog_BOF_RoInd,0,4
PerfMarketing_BAU_ACQ_Shopping_LifestyleAll_BOF_QComm,0,1
PerfMarketing_BAU_ACQ_Shopping_LifestyleAll_BOF_RoInd,0,2
PerfMarketing_BAU_ACQ_Shopping_PharmacyAll_BOF_RoInd,0,1
PerfMarketing_BAU_ACQ_Standard_Ac,0,7
PerfMarketing_BAU_ACQ_Standard_ActivityBasedAndroid_BOF_Ind,0,338
PerfMarketing_BAU_ACQ_Standard_ActivityBasedDCOAndroid_BOF_Ind,0,10594
PerfMarketing_BAU_ACQ_Standard_CancelledCustomersAndroidApp_BOF_Ind,0,15
PerfMarketing_BAU_ACQ_Standard_NonTransactorsAndroidApp_BOF_Ind,0,250
PerfMarketing_BAU_MIX_DemandGen_RTAllCategories_BOF_Ind,0,98
PerfMarketing_BAU_MIX_Sales_AcqRm_BOF_QComm,0,22
PerfMarketing_BAU_REP_AppEng_AndroidInactiveCust_BOF_RoInd,0,2242
PerfMarketing_BAU_REP_DemandGen_RMAllCategories_BOF_Ind,0,150
PerfMarketing_BAU_REP_Search_Brand_BOF_QComm,0,3
PerfMarketing_BAU_REP_Search_Brand_BOF_RoInd,0,30
PerfMarketing_BAU_REP_Search_Competitors_BOF_Ind,0,2
PerfMarketing_BAU_REP_Search_GenericFood_BOF_QComm,0,13
PerfMarketing_BAU_REP_Search_GenericFood_BOF_RoInd,0,30
PerfMarketing_BAU_REP_Search_GenericNonFood_BOF_QComm,0,17
PerfMarketing_BAU_REP_Search_GenericPharma_BOF_QComm,0,6
PerfMarketing_BAU_REP_Search_GenericPharma_BOF_RoInd,0,25
PerfMarketing_BAU_REP_Search_GenericPharma_BOF_SDD,0,8
PerfMarketing_BAU_REP_Search_PartnerFood_BOF_QComm,0,2
PerfMarketing_BAU_REP_Search_PartnerFood_BOF_RoInd,0,51
PerfMarketing_BAU_REP_Search_PharmaPartner_BOF_QComm,0,3
PerfMarketing_BAU_REP_Search_PharmaPartner_BOF_RoInd,0,6
PerfMarketing_BAU_REP_Search_PharmaPartner_BOF_SDD,0,1
PerfMarketing_BAU_REP_Shopping_LifestyleAll_BOF_RoInd,0,1
PerfMarketing_BAU_REP_Standard_ActivityBasedDCOAndroid_BOF_Ind,0,1198
PerfMarketing_BAU_REP_Standard_BFAndroidApp_BOF_Ind,0,134
PerfMarketing_BAU_REP_Standard_BFAndroid_BOF_Ind,0,49
PerfMarketing_BAU_REP_Standard_LostLapsersA,0,1
PerfMarketing_BAU_REP_Standard_LostLapsersActivityBasedDCOAndroid_BOF_Ind,0,135
PerfMarketing_BAU_REP_Standard_LostLapsersAndroidApp_BOF_Ind,0,54
PerfMarketing_BAU_REP_Standard_LostLapsersAndroid_BOF_Ind,0,27
PerfMarketing_BAU_REP_Standard_M1AndroidApp_BOF_Ind,0,87
PerfMarketing_BAU_REP_Standard_M1Android_BOF_Ind,0,72
PerfMarketing_BAU_REP_Standard_M2PlusM3AndroidApp_BOF_Ind,0,34
PerfMarketing_BAU_REP_Standard_M2PlusM3Android_BOF_Ind,0,84
PerfMarketing_BAU_REP_Standard_RecentLapsersAndroidApp_BOF_Ind,0,138
PerfMarketing_BAU_REP_Standard_RecentLapsersAndroid_BOF_Ind,0,122
PerfMarketing_SaleCallout_ACQ_PerfMax_WTF26Flighted_BOF_Ind,0,45
PerfMarketing_SaleCallout_ACQ_PerfMax_WTF26_BOF_Ind,0,1
PerfMarketing_SaleCallout_MIX_PerfMax_WTF26_BOF_Ind,0,493
PerfMarketing_SaleCallout_MIX_PerfMax_WTF26_BOF_QComm,0,34
PerfMarketing_SaleCallout_MIX_Sales_WTF26_BOF_Ind,0,791
PerfMax_CatProducts_TROAS,0,99
PerfMax_CatProducts_TROAS_NewCust,0,42
PerfMax_DogFood_TROAS,0,215
PerfMax_DogFood_TROAS_NewCust,0,23
PerfMax_Farmina_Products_TROAS,0,24
PerfMax_Healthcare_Services_TCPA,0,4
PerfMax_NonFood_Products,0,146
PerfMax_PetProduct_NewCust_TROAS,0,427
PerfMax_Premium_Products,0,148
PerfMax_RC_Products,0,389
Perfmax_Henlo_Products,0,14
ST2GETHER15,0,2
ST_Pharma_DemandGen,0,153
Search_HealthCare_Grooming_MaxConv,0,2
Search_HealthCare_Reproduction_MaxConv,0,4
Search_Healthcare_Queries_TCPA,0,5
Search_Healthcare_Services_TopIS_CPM,0,3
UCJ,0,1
VIZURY_INTELLIBID_PerfMarketing_BAU_ACQ_Standard_WebUA_Ind,0,3
VIZURY_INTELLIBID_PerfMarketing_BAU_REP_Standard_AndroidAppREM_Ind,0,12
WebRT_Clinic,0,26
block_id_24_mira,0,3
block_id_24_neel,0,1
block_id_34_neel,0,1
extension,0,1
fb4a,0,311
ibnod_collection_viewed_23mar,0,6
ibnod_product_viewed_23mar,0,13
ig4a,0,754
referralcandy_82611_1639479322,0,1
sag_organic,0,6997
