utm_campaign,push_impressions,utm_visited
24March_SMS_1_xxGen,0,8
24March_SMS_2_xxxBF,0,3
24March_SMS_3_Lapse_xxxxA,0,2
24March_SMS_3_Lapse_xxxxB,0,2
24March_SMS_5_RBNOD,0,7
24March_WA_30min_lapser,0,3
25March_Email_1_SDD_PHARM,0,1
25March_MP_1_BOWLS_xxxNF,9095,56
25March_MP_1_Clinic_xxRAJ,488,2
25March_MP_1_xxALL,160494,907
25March_MP_2_Clinic_xxKAL,1027,1
25March_MP_2_Gnawlers_BRAND,3359,16
25March_MP_2_xxALL,148541,645
25March_MP_2_xxxPD,0,3
25March_MP_30min_closing_xxall,4934,5
25March_MP_30min_opening_xxxall,13380,66
25March_MP_30min_xxxBlr,8071,44
25March_MP_3_Clinic_xBDAY,679,1
25March_MP_3_Supercoat_BRAND,1186,2
25March_MP_4_Clinic_xDENT,561,0
25March_MP_4_Whiskas_BRAND,5406,24
25March_MP_5_CLH_xxxNF,9297,44
25March_MP_5_Clinic_xMULT,1442,7
25March_MP_6_Clinic_xxN2B,7710,19
25March_MP_6_Petstar_BRAND,1556,11
25March_MP_7_Tick,6845,27
26March_MP_1_xxABC,8357,39
26March_MP_23_xxGen,9,0
26March_MP_25_xxGen,8,0
26March_MP_6_KIDNEY,0,1
27March_MP_4_XXSKU,1,0
42390,0,1
AppRT_Android_All,0,120
BLR_Charged_Supercash_New_Cx,128,0
BrandMarketing_SaleCallout_MIX_Video_TrafficGoogleLPViews_MOF_RoInd,0,121
BrandMarketing_Seasonal_ACQ_Traff_MIX_TOF_Ind,0,2
CM_Short_MIX_PMax_Dog-HomeMeals-Launch-Blr_BOF_QComm,0,3
CatMkt_Short_MIX_PerfMax_Signature_BOF_RoInd,0,23
Clinic+Abandoned+Cart+Journey,0,1
ClinicDropOffJourney,55,1
DSA_AllProducts_TROAS,0,188
Day10_Henlo_Sampling,0,1
Day3_Henlo_SamplingPush,1,0
Day3_Henlo_Sampling_18mar_Push,28,0
Day6_Henlo_SamplingPush,1,0
Day6_Henlo_Sampling_18mar_Push,27,0
Food_DemandGen_Products,0,346
IBNODJourney,254,0
M1Journey,21,0
M1PV,55,1
Msg1,27,0
N2B10KMRadiusCustomers_Traffic,0,13
NF_DemandGen_Products,0,363
PMax_SeniorPets_TROAS_SDD,0,121
PerfMarketing_,0,1
PerfMarketing_BAU_ACQ_DemandGen_AllCategories_BOF_Ind,0,143
PerfMarketing_BAU_ACQ_PerfMax_NonFood_BOF_RoInd,0,26
PerfMarketing_BAU_ACQ_RT_Web_BOF_Ind_30-90D_Minus_D30_Purchase,0,3
PerfMarketing_BAU_ACQ_RT_Web_BOF_Ind_30D_ATC_No_Purchase,0,42
PerfMarketing_BAU_ACQ_RT_Web_BOF_Ind_30D_No_ATC,0,102
PerfMarketing_BAU_ACQ_RT_Web_BOF_Ind_30D_No_Product_Viewed,0,36
PerfMarketing_BAU_ACQ_Sales_MetaAllCategories_BOF_Ind,0,140
PerfMarketing_BAU_ACQ_Sales_MetaRTAllCategories_BOF_Ind,0,26
PerfMarketing_BAU_ACQ_Search_Brand_BOF_QComm,0,1
PerfMarketing_BAU_ACQ_Search_Brand_BOF_RoInd,0,3
PerfMarketing_BAU_ACQ_Search_Competitors_BOF_RoInd,0,1
PerfMarketing_BAU_ACQ_Search_GenericFood_BOF_RoInd,0,5
PerfMarketing_BAU_ACQ_Search_GenericNonFood_BOF_QComm,0,2
PerfMarketing_BAU_ACQ_Search_GenericNonFood_BOF_RoInd,0,32
PerfMarketing_BAU_ACQ_Search_GenericPharma_BOF_QComm,0,4
PerfMarketing_BAU_ACQ_Search_GenericPharma_BOF_RoInd,0,6
PerfMarketing_BAU_ACQ_Search_GenericPharma_BOF_SDD,0,3
PerfMarketing_BAU_ACQ_Search_PartnerFood_BOF_QComm,0,1
PerfMarketing_BAU_ACQ_Search_PartnerFood_BOF_RoInd,0,10
PerfMarketing_BAU_ACQ_Search_PharmaPartner_BOF_RoInd,0,8
PerfMarketing_BAU_ACQ_Search_PharmaPartner_BOF_SDD,0,3
PerfMarketing_BAU_ACQ_Shopping_FoodCat_BOF_RoInd,0,1
PerfMarketing_BAU_ACQ_Standard_Activi,0,2
PerfMarketing_BAU_ACQ_Standard_ActivityBasedAndroid_BOF_Ind,0,616
PerfMarketing_BAU_ACQ_Standard_ActivityBasedDCOAndroid_BOF_Ind,0,10258
PerfMarketing_BAU_ACQ_Standard_NonTransactorsAndroidApp_BOF_Ind,0,433
PerfMarketing_BAU_MIX_DemandGen_RTAllCategories_BOF_Ind,0,3
PerfMarketing_BAU_MIX_Sales_AcqRm_BOF_QComm,0,24
PerfMarketing_BAU_REP_DemandGen_RMAllCategories_BOF_Ind,0,52
PerfMarketing_BAU_REP_Sales_MetaRMAllCategories_BOF_Ind,0,17
PerfMarketing_BAU_REP_Search_Brand_BOF_QComm,0,1
PerfMarketing_BAU_REP_Search_Brand_BOF_RoInd,0,11
PerfMarketing_BAU_REP_Search_Competitors_BOF_Ind,0,3
PerfMarketing_BAU_REP_Search_GenericFood_BOF_QComm,0,13
PerfMarketing_BAU_REP_Search_GenericFood_BOF_RoInd,0,18
PerfMarketing_BAU_REP_Search_GenericNonFood_BOF_QComm,0,10
PerfMarketing_BAU_REP_Search_GenericPharma_BOF_QComm,0,19
PerfMarketing_BAU_REP_Search_GenericPharma_BOF_RoInd,0,21
PerfMarketing_BAU_REP_Search_GenericPharma_BOF_SDD,0,11
PerfMarketing_BAU_REP_Search_PartnerFood_BOF_QComm,0,2
PerfMarketing_BAU_REP_Search_PartnerFood_BOF_RoInd,0,50
PerfMarketing_BAU_REP_Search_PharmaPartner_BOF_QComm,0,2
PerfMarketing_BAU_REP_Search_PharmaPartner_BOF_RoInd,0,16
PerfMarketing_BAU_REP_Search_PharmaPartner_BOF_SDD,0,6
PerfMarketing_BAU_REP_Shopping_LifestyleAll_BOF_RoInd,0,1
PerfMarketing_BAU_REP_Standard_ActivityBasedDCOAndroid_BOF_Ind,0,190
PerfMarketing_BAU_REP_Standard_BFAndroidApp_BOF_Ind,0,109
PerfMarketing_BAU_REP_Standard_BFAndroid_BOF_Ind,0,98
PerfMarketing_BAU_REP_Standard_LostLapsersActivityBasedDCOAndroid_BOF_Ind,0,50
PerfMarketing_BAU_REP_Standard_LostLapsersAndroidApp_BOF_Ind,0,27
PerfMarketing_BAU_REP_Standard_LostLapsersAndroid_BOF_Ind,0,19
PerfMarketing_BAU_REP_Standard_M1AndroidApp_BOF_Ind,0,90
PerfMarketing_BAU_REP_Standard_M1Android_BOF_Ind,0,34
PerfMarketing_BAU_REP_Standard_M2PlusM3AndroidApp_BOF_Ind,0,45
PerfMarketing_BAU_REP_Standard_M2PlusM3Android_BOF_Ind,0,40
PerfMarketing_BAU_REP_Standard_RecentLapsersAndroidApp_BOF_Ind,0,145
PerfMarketing_BAU_REP_Standard_RecentLapsersAndroid_BOF_Ind,0,290
PerfMarketing_SaleCallout_MIX_Sales_WTF26_BOF_Ind,0,2
PerfMax_CatProducts_TROAS,0,138
PerfMax_CatProducts_TROAS_NewCust,0,76
PerfMax_DogFood_TROAS,0,140
PerfMax_DogFood_TROAS_NewCust,0,9
PerfMax_Farmina_Products_TROAS,0,19
PerfMax_Healthcare_Services_TCPA,0,3
PerfMax_NewCust_Products,0,1
PerfMax_NonFood_Products,0,342
PerfMax_PetProduct_NewCust_TROAS,0,22
PerfMax_Premium_Products,0,113
PerfMax_RC_Products,0,61
Perfmax_Henlo_Products,0,20
ST2GETHER15,0,2
ST_Pharma_DemandGen,0,152
Search_HealthCare_Grooming_MaxConv,0,3
Search_HealthCare_Reproduction_MaxConv,0,1
Search_Healthcare_Brand_TopIS_CPM,0,1
Search_Healthcare_Diagnostics_TCPA,0,1
Search_Healthcare_Queries_TCPA,0,3
Search_Healthcare_Services_TopIS_CPM,0,2
Supertails RT,0,2
Supertails+Bangalore+120+min+RT,0,1
UCJ,0,14
VIZURY_INTELLIBID_PerfMarketing_BAU_ACQ_Standard_WebUA_Ind,0,11
VIZURY_INTELLIBID_PerfMarketing_BAU_REP_Standard_AndroidAppREM_Ind,0,28
VIZURY_INTELLIBID_PerfMarketing_BAU_REP_Standard_WebREM_Ind,0,2
WebRT_Clinic,0,16
block_id_24_neel,0,1
block_id_34_neel,0,2
block_id_5_mira_v2,0,1
fb4a,0,357
ibnod_collection_viewed_23mar,0,2
ibnod_product_viewed_23mar,0,14
ibnod_product_viewed_23mar_blr,0,1
ig4a,0,601
referralcandy_82611_1639479322,0,7
sag_organic,0,6582
