utm_campaign,push_impressions,utm_visited
PerfMarketing_BAU_ACQ_Search_GenericPharma_BOF_SDD,0,8
PerfMarketing_BAU_ACQ_Search_PartnerFood_BOF_QComm,0,1
PerfMarketing_BAU_ACQ_Search_PartnerFood_BOF_RoInd,0,18
PerfMarketing_BAU_ACQ_Search_PartnerNonFood_BOF_QComm,0,2
PerfMarketing_BAU_ACQ_Search_PharmaPartner_BOF_RoInd,0,4
PerfMarketing_BAU_ACQ_Search_PharmaPartner_BOF_SDD,0,1
PerfMarketing_BAU_ACQ_Shopping_FoodDog_BOF_RoInd,0,1
PerfMarketing_BAU_ACQ_Shopping_LifestyleAll_BOF_RoInd,0,1
PerfMarketing_BAU_ACQ_Shopping_PharmacyAll_BOF_RoInd,0,1
PerfMarketing_BAU_ACQ_Standard_ActivityBasedAndroid_BOF_Ind,0,346
PerfMarketing_BAU_ACQ_Standard_ActivityBasedDCOAndroid_BOF_Ind,0,10609
PerfMarketing_BAU_ACQ_Standard_CancelledCustomersAndroidApp_BOF_Ind,0,13
PerfMarketing_BAU_ACQ_Standard_NonTransactorsAndroidApp_BOF_Ind,0,203
PerfMarketing_BAU_MIX_DemandGen_RTAllCategories_BOF_Ind,0,33
PerfMarketing_BAU_MIX_Sales_AcqRm_BOF_QComm,0,72
PerfMarketing_BAU_REP_AppEng_AndroidInactiveCust_BOF_RoInd,0,2595
PerfMarketing_BAU_REP_DemandGen_RMAllCategories_BOF_Ind,0,22
PerfMarketing_BAU_REP_Sales_MetaRMAllCategories_BOF_Ind,0,47
PerfMarketing_BAU_REP_Search_Brand_BOF_QComm,0,4
PerfMarketing_BAU_REP_Search_Brand_BOF_RoInd,0,22
PerfMarketing_BAU_REP_Search_Competitors_BOF_Ind,0,2
PerfMarketing_BAU_REP_Search_GenericFood_BOF_QComm,0,5
PerfMarketing_BAU_REP_Search_GenericFood_BOF_RoInd,0,36
PerfMarketing_BAU_REP_Search_GenericNonFood_BOF_QComm,0,9
PerfMarketing_BAU_REP_Search_GenericPharma_BOF_QComm,0,16
PerfMarketing_BAU_REP_Search_GenericPharma_BOF_RoInd,0,11
PerfMarketing_BAU_REP_Search_GenericPharma_BOF_SDD,0,7
PerfMarketing_BAU_REP_Search_PartnerFood_BOF_QComm,0,8
PerfMarketing_BAU_REP_Search_PartnerFood_BOF_RoInd,0,48
PerfMarketing_BAU_REP_Search_PharmaPartner_BOF_RoInd,0,18
PerfMarketing_BAU_REP_Search_PharmaPartner_BOF_SDD,0,13
PerfMarketing_BAU_REP_Shopping_FoodCat_BOF_RoInd,0,1
PerfMarketing_BAU_REP_Shopping_PharmacyAll_BOF_QComm,0,1
PerfMarketing_BAU_REP_Standard_ActivityBasedDCOAndroid_BOF_Ind,0,1228
PerfMarketing_BAU_REP_Standard_BFAndroidApp_BOF_Ind,0,100
PerfMarketing_BAU_REP_Standard_BFAndroid_BOF_Ind,0,41
PerfMarketing_BAU_REP_Standard_LostLapsersActivityBasedDCOAndroid_BOF_Ind,0,392
PerfMarketing_BAU_REP_Standard_LostLapsersAndroidApp_BOF_Ind,0,44
PerfMarketing_BAU_REP_Standard_LostLapsersAndroid_BOF_Ind,0,22
PerfMarketing_BAU_REP_Standard_M0Android_BOF_Ind,0,16
PerfMarketing_BAU_REP_Standard_M1AndroidApp_BOF_Ind,0,76
PerfMarketing_BAU_REP_Standard_M1Android_BOF_Ind,0,126
PerfMarketing_BAU_REP_Standard_M2PlusM3AndroidApp_BOF_Ind,0,27
PerfMarketing_BAU_REP_Standard_M2PlusM3Android_BOF_Ind,0,124
PerfMarketing_BAU_REP_Standard_RecentLapsersAndroidApp_BOF_Ind,0,125
PerfMarketing_BAU_REP_Standard_RecentLapsersAndroid_BOF_Ind,0,107
PerfMarketing_SaleCallout_MIX_PerfMax_WTF26_BOF_Ind,0,7
PerfMarketing_SaleCallout_MIX_PerfMax_WTF26_BOF_QComm,0,48
PerfMarketing_SaleCallout_MIX_Sales_WTF26_BOF_Ind,0,4
PerfMax_CatProducts_TROAS,0,158
PerfMax_CatProducts_TROAS_NewCust,0,59
PerfMax_DogFood_TROAS,0,370
PerfMax_DogFood_TROAS_NewCust,0,26
PerfMax_Farmina_Products_TROAS,0,3
PerfMax_Healthcare_BFRD_TCPA,0,2
PerfMax_NonFood_Products,0,161
PerfMax_PetProduct_NewCust_TROAS,0,123
PerfMax_Premium_Products,0,115
PerfMax_RC_Products,0,242
Perfmax_Henlo_Products,0,39
ST2GETHER15,0,11
ST_Pharma_DemandGen,0,116
Search_HealthCare_Grooming_MaxConv,0,4
Search_HealthCare_Reproduction_MaxConv,0,2
Search_Healthcare_Brand_TopIS_CPM,0,1
Search_Healthcare_KORA_Services_TCPA,0,1
Search_Healthcare_Queries_TCPA,0,6
Search_Healthcare_Services_TopIS_CPM,0,4
UCJ,0,1
VIZURY_INTELLIBID_PerfMarketing_BAU_ACQ_Standard_WebUA_Ind,0,8
VIZURY_INTELLIBID_PerfMarketing_BAU_REP_Standard_AndroidAppREM_Ind,0,15
VIZURY_INTELLIBID_PerfMarketing_BAU_REP_Standard_WebREM_Ind,0,2
block_id_24_neel,0,1
block_id_34_neel,0,1
fb4a,0,189
ibnod_collection_viewed_23mar,0,7
ibnod_product_viewed_23mar,0,7
ig4a,0,685
referralcandy_82611_1639479322,0,2
sag_organic,0,5885
sangria_organic,0,2
