utm_campaign,push_impressions,utm_visited
ClinicDropOffJourney,63,0
Cred_Lookalike_CBO,0,1
D0_Drools_Sampling_2apr_Push,2,0
DSA_AllProducts_TROAS,0,182
Day3_Drools_Sampling_2apr_push,7,0
Day3_Henlo_Sampling_18mar_Push,6,0
Day5_Drools_Sampling_2apr_Push,1,0
Day6_Henlo_Sampling_18mar_Push,12,0
Day7_Henlo_Sampling_18mar_Push,8,0
Food_DemandGen_Products,0,307
IBNODJourney,244,1
M1Journey,35,0
M1PV,42,1
Msg1,50,0
NF_DemandGen_Products,0,347
PMax_SeniorPets_TROAS_SDD,0,115
PerfMarketing_BAU_ACQ_PerfMax_NonFood_BOF_RoInd,0,95
PerfMarketing_BAU_ACQ_Sales_MetaAllCategories_BOF_Ind,0,305
PerfMarketing_BAU_ACQ_Sales_MetaRTAllCategories_BOF_Ind,0,253
PerfMarketing_BAU_ACQ_Search_Brand_BOF_RoInd,0,1
PerfMarketing_BAU_ACQ_Search_Competitors_BOF_RoInd,0,2
PerfMarketing_BAU_ACQ_Search_GenericFood_BOF_QComm,0,13
PerfMarketing_BAU_ACQ_Search_GenericFood_BOF_RoInd,0,7
PerfMarketing_BAU_ACQ_Search_GenericNonFood_BOF_QComm,0,2
PerfMarketing_BAU_ACQ_Search_GenericNonFood_BOF_RoInd,0,27
PerfMarketing_BAU_ACQ_Search_GenericPharma_BOF_RoInd,0,6
PerfMarketing_BAU_ACQ_Search_GenericPharma_BOF_SDD,0,5
PerfMarketing_BAU_ACQ_Search_PartnerFood_BOF_QComm,0,2
PerfMarketing_BAU_ACQ_Search_PartnerFood_BOF_RoInd,0,6
PerfMarketing_BAU_ACQ_Search_PharmaPartner_BOF_RoInd,0,6
PerfMarketing_BAU_ACQ_Shopping_FoodDog_BOF_RoInd,0,1
PerfMarketing_BAU_ACQ_Shopping_PharmacyAll_BOF_QComm,0,1
PerfMarketing_BAU_ACQ_Standard_ActivityBasedA,0,1
PerfMarketing_BAU_ACQ_Standard_ActivityBasedAndroid_BOF_Ind,0,270
PerfMarketing_BAU_ACQ_Standard_ActivityBasedDCOAndroid_BOF_Ind,0,10309
PerfMarketing_BAU_ACQ_Standard_AppUsersLookalikeAndroid_BOF_Ind,0,1
PerfMarketing_BAU_MIX_DemandGen_RTAllCategories_BOF_Ind,0,17
PerfMarketing_BAU_MIX_Sales_AcqRm_BOF_QComm,0,60
PerfMarketing_BAU_REP_AppEng_AndroidInactiveCust_BOF_RoInd,0,3072
PerfMarketing_BAU_REP_DemandGen_RMAllCategories_BOF_Ind,0,36
PerfMarketing_BAU_REP_Sales_MetaRMAllCategories_BOF_Ind,0,14
PerfMarketing_BAU_REP_Search_Brand_BOF_QComm,0,6
PerfMarketing_BAU_REP_Search_Brand_BOF_RoInd,0,6
PerfMarketing_BAU_REP_Search_Competitors_BOF_Ind,0,1
PerfMarketing_BAU_REP_Search_GenericFood_BOF_QComm,0,18
PerfMarketing_BAU_REP_Search_GenericFood_BOF_RoInd,0,30
PerfMarketing_BAU_REP_Search_GenericNonFood_BOF_QComm,0,14
PerfMarketing_BAU_REP_Search_GenericPharma_BOF_QComm,0,15
PerfMarketing_BAU_REP_Search_GenericPharma_BOF_RoInd,0,23
PerfMarketing_BAU_REP_Search_GenericPharma_BOF_SDD,0,2
PerfMarketing_BAU_REP_Search_PartnerFood_BOF_QComm,0,13
PerfMarketing_BAU_REP_Search_PartnerFood_BOF_RoInd,0,49
PerfMarketing_BAU_REP_Search_PharmaPartner_BOF_RoInd,0,16
PerfMarketing_BAU_REP_Search_PharmaPartner_BOF_SDD,0,5
PerfMarketing_BAU_REP_Standard_ActivityBasedDCOAndroid_BOF_Ind,0,1140
PerfMarketing_BAU_REP_Standard_BFAndroid_BOF_Ind,0,38
PerfMarketing_BAU_REP_Standard_LostLapsersActivityBasedDCOAndroid_BOF_Ind,0,276
PerfMarketing_BAU_REP_Standard_LostLapsersAndroid_BOF_Ind,0,39
PerfMarketing_BAU_REP_Standard_M0Android_BOF_Ind,0,15
PerfMarketing_BAU_REP_Standard_M1Android_BOF_Ind,0,110
PerfMarketing_BAU_REP_Standard_M2PlusM3Android_BOF_Ind,0,103
PerfMarketing_BAU_REP_Standard_RecentLapsersAndroidApp_BOF_Ind,0,1
PerfMarketing_BAU_REP_Standard_RecentLapsersAndroid_BOF_Ind,0,88
PerfMarketing_SaleCallout_MIX_PerfMax_WTF26_BOF_Ind,0,1
PerfMarketing_SaleCallout_MIX_PerfMax_WTF26_BOF_QComm,0,38
PerfMarketing_SaleCallout_MIX_Sales_WTF26_BOF_Ind,0,1
PerfMax_CatProducts_TROAS,0,195
PerfMax_CatProducts_TROAS_NewCust,0,129
PerfMax_DogFood_TROAS,0,242
PerfMax_DogFood_TROAS_NewCust,0,30
PerfMax_Farmina_Products_TROAS,0,6
PerfMax_NonFood_Products,0,96
PerfMax_PetProduct_NewCust_TROAS,0,189
PerfMax_Premium_Products,0,70
PerfMax_RC_Products,0,189
Perfmax_Henlo_Products,0,8
ST_Pharma_DemandGen,0,4
Search_HealthCare_Grooming_MaxConv,0,2
Search_HealthCare_Reproduction_MaxConv,0,2
Search_Healthcare_Diagnostics_TCPA,0,1
Search_Healthcare_Queries_TCPA,0,3
Search_Healthcare_Services_TopIS_CPM,0,1
UCJ,0,3
VIZURY_INTELLIBID_PerfMarketing_BAU_ACQ_Standard_WebUA_Ind,0,12
VIZURY_INTELLIBID_PerfMarketing_BAU_REP_Standard_AndroidAppREM_Ind,0,24
VIZURY_INTELLIBID_PerfMarketing_BAU_REP_Standard_WebREM_Ind,0,1
block_id_24_neel,0,1
block_id_34_neel,0,2
block_id_5_mira_v2,0,2
fb4a,0,145
ibnod_collection_viewed_23mar,0,5
ibnod_product_viewed_23mar,0,12
ig4a,0,542
klyn,0,3
kora,0,2
sag_organic,0,7788
sangria_organic,0,2
search_result,0,1
